order_id,customer,product,region,price,quantity,order_date,revenue
8268,C1309,Headphone,America,605,5,7/27/2024,3025
8269,C680,Camera,America,687,4,4/17/2023,2748
8270,C911,Phone,Europe,1117,1,11/10/2024,1117
8271,C469,Laptop,America,262,3,5/3/2024,786
8272,C143,Laptop,Asia,1559,1,2/10/2023,1559
8273,C1426,Headphone,Europe,847,3,6/5/2024,2541
8274,C639,Headphone,America,1076,4,8/24/2023,4304
8275,C882,Headphone,Asia,490,1,8/31/2023,490
8276,C1078,Headphone,Asia,1646,1,2/27/2024,1646
8277,C1058,Laptop,America,588,4,11/12/2023,2352
8278,C1447,Headphone,America,1328,4,4/8/2024,5312
8279,C1053,Headphone,Africa,674,4,6/10/2023,2696
8280,C1991,Camera,Asia,1960,2,4/21/2023,3920
8281,C1847,Tablet,Asia,1897,4,3/1/2024,7588
8282,C863,Camera,Asia,1742,4,1/24/2023,6968
8283,C585,Laptop,America,442,1,2/21/2023,442
8284,C752,Tablet,Asia,577,2,12/21/2024,1154
8285,C374,Headphone,Asia,1180,4,10/31/2023,4720
8286,C195,Laptop,Africa,1590,3,5/17/2023,4770
8287,C364,Tablet,Africa,630,4,9/25/2024,2520
8288,C1619,Laptop,Asia,224,2,10/24/2024,448
8289,C1555,Headphone,Africa,468,5,6/21/2023,2340
8290,C1605,Phone,America,1445,2,12/27/2023,2890
8291,C376,Tablet,Asia,466,2,6/30/2024,932
8292,C1111,Phone,Africa,1676,4,4/7/2024,6704
8293,C1412,Phone,Africa,1835,5,11/13/2024,9175
8294,C553,Laptop,Asia,381,3,1/13/2023,1143
8295,C213,Tablet,Africa,781,4,7/31/2023,3124
8296,C1625,Phone,Africa,907,4,6/1/2023,3628
8297,C892,Camera,Asia,1006,3,9/19/2024,3018
8298,C991,Camera,Asia,754,5,12/24/2024,3770
8299,C1029,Tablet,Asia,1083,3,11/21/2023,3249
8300,C1412,Headphone,Europe,277,3,7/19/2024,831
8301,C1969,Camera,Africa,930,4,4/28/2024,3720
8302,C1670,Laptop,Africa,1475,2,8/30/2024,2950
8303,C1209,Tablet,America,1686,5,5/27/2023,8430
8304,C128,Camera,Asia,1458,4,1/20/2024,5832
8305,C1639,Laptop,Asia,1811,1,6/12/2023,1811
8306,C573,Phone,America,639,2,12/19/2024,1278
8307,C637,Tablet,Asia,651,3,1/25/2024,1953
8308,C1619,Camera,America,131,5,8/8/2023,655
8309,C292,Headphone,America,427,5,12/1/2024,2135
8310,C305,Headphone,Europe,1173,3,4/12/2023,3519
8311,C801,Camera,Europe,952,3,11/23/2023,2856
8312,C1757,Headphone,Europe,398,4,12/12/2024,1592
8313,C438,Tablet,Europe,613,2,11/15/2023,1226
8314,C1297,Camera,Europe,262,4,6/13/2024,1048
8315,C1687,Phone,Africa,1100,5,10/29/2023,5500
8316,C1766,Tablet,Africa,907,5,8/19/2023,4535
8317,C63,Laptop,Asia,324,5,8/14/2023,1620
8318,C1538,Camera,Africa,696,1,7/27/2024,696
8319,C347,Tablet,Asia,348,1,10/20/2023,348
8320,C840,Tablet,Europe,1138,1,10/30/2023,1138
8321,C1601,Camera,America,1493,1,3/16/2024,1493
8322,C829,Headphone,Asia,513,2,10/7/2024,1026
8323,C586,Laptop,Africa,1316,3,4/1/2024,3948
8324,C4,Headphone,Africa,1977,4,9/4/2023,7908
8325,C572,Laptop,Africa,118,2,2/26/2023,236
8326,C30,Phone,Asia,1713,2,1/9/2023,3426
8327,C167,Laptop,America,1627,1,11/29/2023,1627
8328,C344,Headphone,Africa,206,1,9/7/2023,206
8329,C1697,Camera,Asia,308,2,5/22/2024,616
8330,C1304,Tablet,Europe,246,1,4/19/2024,246
8331,C246,Phone,Africa,1457,5,6/7/2024,7285
8332,C619,Camera,Europe,207,1,6/29/2023,207
8333,C222,Headphone,America,833,5,1/19/2023,4165
8334,C1197,Tablet,Asia,1307,5,7/14/2024,6535
8335,C380,Tablet,Asia,1960,1,10/20/2023,1960
8336,C1001,Headphone,Europe,432,5,6/24/2024,2160
8337,C1087,Camera,Europe,452,2,3/20/2023,904
8338,C1080,Headphone,America,1462,3,7/28/2023,4386
8339,C837,Camera,Europe,1766,4,5/5/2024,7064
8340,C1209,Camera,Asia,1737,2,8/27/2023,3474
8341,C1222,Laptop,Asia,390,2,3/18/2023,780
8342,C828,Phone,America,690,4,8/12/2023,2760
8343,C903,Phone,Asia,277,4,3/19/2023,1108
8344,C1661,Laptop,Africa,1789,4,4/22/2024,7156
8345,C141,Laptop,America,1441,3,3/31/2023,4323
8346,C13,Laptop,Africa,222,1,7/22/2024,222
8347,C1033,Headphone,Asia,1931,1,12/25/2023,1931
8348,C563,Camera,Asia,422,2,7/7/2023,844
8349,C637,Laptop,Asia,1571,4,8/2/2024,6284
8350,C1539,Phone,Africa,993,1,12/31/2024,993
8351,C589,Phone,America,476,3,5/15/2023,1428
8352,C1695,Phone,Africa,1909,2,9/30/2023,3818
8353,C342,Laptop,Europe,971,5,9/29/2024,4855
8354,C1387,Headphone,Europe,1431,4,7/8/2023,5724
8355,C1721,Tablet,Europe,727,5,4/13/2024,3635
8356,C788,Phone,Asia,1120,5,3/11/2024,5600
8357,C1153,Tablet,Europe,1961,5,11/18/2024,9805
8358,C1365,Phone,Africa,1806,1,8/16/2024,1806
8359,C1056,Tablet,Europe,883,1,9/5/2024,883
8360,C943,Headphone,Asia,1767,4,9/30/2024,7068
8361,C1224,Laptop,Africa,243,1,3/7/2023,243
8362,C604,Camera,Europe,1694,3,5/31/2023,5082
8363,C1816,Laptop,Europe,881,1,3/2/2023,881
8364,C39,Headphone,America,462,4,5/17/2023,1848
8365,C433,Tablet,Asia,1266,5,12/21/2023,6330
8366,C1342,Laptop,America,465,2,10/17/2024,930
8367,C747,Camera,America,1580,5,4/7/2024,7900
8368,C1787,Headphone,Asia,1631,5,4/17/2024,8155
8369,C1019,Camera,Europe,450,4,6/29/2023,1800
8370,C693,Phone,Asia,931,4,12/8/2024,3724
8371,C636,Headphone,Africa,1404,1,6/22/2024,1404
8372,C591,Laptop,Asia,300,3,11/3/2024,900
8373,C1152,Phone,Europe,1521,3,2/28/2024,4563
8374,C1328,Headphone,Europe,1611,2,9/28/2024,3222
8375,C1858,Headphone,America,227,3,1/25/2023,681
8376,C1170,Headphone,Europe,1688,4,1/8/2024,6752
8377,C1820,Phone,Asia,962,4,9/15/2023,3848
8378,C447,Tablet,Europe,1885,3,10/4/2023,5655
8379,C188,Phone,Asia,253,1,7/11/2023,253
8380,C1566,Camera,Asia,1403,2,6/27/2024,2806
8381,C231,Phone,America,1723,3,4/7/2023,5169
8382,C1444,Headphone,America,425,3,2/22/2024,1275
8383,C622,Laptop,Africa,895,2,7/16/2024,1790
8384,C1726,Laptop,America,436,4,11/10/2023,1744
8385,C1326,Phone,Europe,1400,4,6/27/2023,5600
8386,C1227,Tablet,Asia,392,5,7/2/2023,1960
8387,C1524,Tablet,Asia,1489,5,1/26/2024,7445
8388,C1370,Headphone,America,1584,1,7/14/2023,1584
8389,C1248,Laptop,Africa,308,1,3/31/2024,308
8390,C588,Laptop,Africa,1424,5,3/7/2024,7120
8391,C1488,Tablet,Asia,1159,1,3/1/2023,1159
8392,C1136,Camera,Europe,215,5,1/25/2024,1075
8393,C114,Laptop,Europe,615,4,4/26/2024,2460
8394,C1026,Camera,Asia,1979,2,5/24/2024,3958
8395,C1092,Phone,America,1786,5,3/14/2024,8930
8396,C1500,Tablet,Asia,1101,4,7/16/2024,4404
8397,C436,Tablet,Europe,259,4,2/21/2024,1036
8398,C1568,Headphone,Africa,1041,5,3/28/2023,5205
8399,C991,Camera,Europe,610,4,1/29/2024,2440
8400,C383,Tablet,America,1506,3,12/25/2024,4518
8401,C799,Camera,Europe,683,2,7/23/2024,1366
8402,C633,Laptop,America,1091,1,7/28/2023,1091
8403,C1135,Camera,Asia,368,4,10/23/2024,1472
8404,C1974,Phone,Europe,707,4,11/6/2024,2828
8405,C1801,Headphone,Asia,1696,5,4/12/2023,8480
8406,C1441,Tablet,Europe,909,5,2/26/2024,4545
8407,C593,Camera,Europe,1345,4,4/6/2023,5380
8408,C680,Camera,America,461,1,2/7/2023,461
8409,C427,Phone,America,191,5,4/14/2023,955
8410,C216,Camera,Asia,1717,1,3/7/2023,1717
8411,C170,Camera,Africa,115,2,9/30/2023,230
8412,C1590,Tablet,Africa,331,1,8/2/2024,331
8413,C1202,Headphone,Europe,280,1,11/15/2024,280
8414,C901,Headphone,Asia,1033,1,4/23/2024,1033
8415,C1745,Laptop,America,348,5,6/4/2024,1740
8416,C1187,Headphone,Europe,692,4,12/24/2023,2768
8417,C1432,Tablet,Europe,1008,3,9/19/2023,3024
8418,C284,Tablet,Africa,1412,2,6/12/2024,2824
8419,C829,Camera,America,353,2,11/12/2024,706
8420,C1596,Tablet,Asia,206,2,10/15/2023,412
8421,C1697,Headphone,Asia,1971,5,6/11/2024,9855
8422,C1868,Camera,Africa,1863,4,10/21/2024,7452
8423,C528,Headphone,America,1875,5,4/14/2023,9375
8424,C121,Headphone,Africa,1414,3,10/24/2024,4242
8425,C1784,Headphone,Asia,672,1,8/24/2023,672
8426,C1844,Laptop,Asia,811,2,9/26/2024,1622
8427,C1508,Camera,Asia,1018,5,12/30/2023,5090
8428,C245,Laptop,Africa,1604,5,8/23/2023,8020
8429,C338,Tablet,Asia,1780,2,8/19/2023,3560
8430,C1744,Laptop,Africa,1224,4,8/29/2024,4896
8431,C1292,Phone,Europe,863,4,12/13/2024,3452
8432,C1468,Camera,Africa,755,4,2/10/2024,3020
8433,C1214,Headphone,Asia,1400,3,8/7/2023,4200
8434,C135,Tablet,Asia,630,1,12/20/2023,630
8435,C1855,Camera,Africa,1198,5,1/31/2024,5990
8436,C1103,Laptop,Africa,844,4,2/12/2024,3376
8437,C625,Phone,Africa,638,2,12/28/2023,1276
8438,C1163,Camera,Africa,991,4,2/16/2023,3964
8439,C835,Phone,Africa,1102,1,3/22/2023,1102
8440,C1272,Camera,Africa,1047,4,9/14/2024,4188
8441,C1778,Phone,Asia,1343,5,5/28/2023,6715
8442,C1099,Headphone,Asia,1302,1,11/19/2024,1302
8443,C28,Headphone,Africa,1161,4,8/25/2024,4644
8444,C691,Tablet,Asia,135,5,5/26/2024,675
8445,C517,Phone,Africa,1362,2,7/10/2024,2724
8446,C288,Laptop,Africa,214,3,11/10/2023,642
8447,C657,Camera,America,799,1,6/15/2023,799
8448,C100,Headphone,Asia,326,1,7/5/2024,326
8449,C1290,Laptop,America,1798,3,11/12/2023,5394
8450,C1750,Laptop,Africa,221,2,12/14/2024,442
8451,C1806,Laptop,Africa,1127,2,3/25/2023,2254
8452,C836,Tablet,America,628,1,9/8/2023,628
8453,C341,Phone,America,209,4,9/2/2023,836
8454,C172,Camera,Europe,1316,2,12/10/2024,2632
8455,C1967,Phone,Europe,1824,2,10/17/2024,3648
8456,C786,Camera,Africa,1447,5,4/3/2023,7235
8457,C677,Headphone,Asia,327,3,11/14/2024,981
8458,C277,Phone,Asia,1824,1,1/30/2024,1824
8459,C1825,Headphone,Asia,1388,4,12/26/2024,5552
8460,C1995,Camera,America,343,2,5/29/2024,686
8461,C1751,Laptop,America,161,3,2/18/2023,483
8462,C336,Phone,Europe,844,3,8/12/2024,2532
8463,C636,Headphone,Asia,924,3,10/31/2023,2772
8464,C1561,Tablet,America,580,3,4/19/2023,1740
8465,C310,Camera,Asia,1342,4,10/15/2023,5368
8466,C1415,Headphone,Europe,1625,2,12/20/2023,3250
8467,C633,Camera,Asia,748,2,4/1/2023,1496
8468,C1812,Camera,Asia,1607,4,2/27/2024,6428
8469,C796,Headphone,America,489,3,4/17/2024,1467
8470,C164,Laptop,Africa,1784,5,7/27/2024,8920
8471,C1463,Camera,Europe,1274,5,11/5/2023,6370
8472,C885,Headphone,Europe,1603,1,12/21/2023,1603
8473,C1339,Laptop,Asia,1379,2,10/4/2023,2758
8474,C1008,Camera,America,182,1,7/2/2023,182
8475,C1962,Laptop,Europe,216,3,2/14/2024,648
8476,C774,Camera,Europe,187,5,2/14/2024,935
8477,C919,Laptop,America,1357,4,7/25/2023,5428
8478,C1437,Phone,Europe,1616,2,10/16/2023,3232
8479,C1890,Tablet,Africa,170,5,10/31/2024,850
8480,C1533,Laptop,Africa,386,5,7/27/2024,1930
8481,C1746,Laptop,Asia,100,5,1/12/2024,500
8482,C1865,Laptop,Europe,1801,4,8/9/2024,7204
8483,C702,Camera,Africa,585,3,5/16/2023,1755
8484,C367,Camera,Asia,811,3,8/7/2023,2433
8485,C1005,Headphone,Europe,1080,5,5/22/2024,5400
8486,C1988,Phone,Asia,1853,3,10/21/2024,5559
8487,C1354,Headphone,Africa,1142,4,8/28/2023,4568
8488,C62,Tablet,America,1234,3,6/18/2023,3702
8489,C1969,Laptop,America,1993,1,1/29/2024,1993
8490,C1794,Phone,Europe,1996,3,2/4/2024,5988
8491,C590,Headphone,Africa,1902,5,8/29/2024,9510
8492,C681,Laptop,America,911,2,10/16/2024,1822
8493,C1579,Laptop,Africa,866,4,2/27/2024,3464
8494,C499,Laptop,Europe,1604,5,1/26/2023,8020
8495,C413,Tablet,Africa,1579,5,10/4/2023,7895
8496,C555,Headphone,Europe,1082,4,1/27/2024,4328
8497,C1167,Phone,Europe,1777,4,1/15/2024,7108
8498,C1902,Tablet,Europe,1391,5,8/13/2023,6955
8499,C286,Tablet,Asia,658,4,1/1/2024,2632
8500,C1792,Laptop,America,1302,2,5/1/2023,2604
8501,C1537,Phone,Africa,1636,4,7/31/2024,6544
8502,C1110,Headphone,Europe,595,1,10/26/2023,595
8503,C1177,Tablet,Asia,827,5,3/12/2023,4135
8504,C1474,Tablet,Asia,647,1,5/6/2023,647
8505,C999,Laptop,Europe,1259,4,9/16/2023,5036
8506,C1035,Camera,America,1834,5,4/7/2024,9170
8507,C1505,Camera,Africa,1805,4,3/2/2024,7220
8508,C873,Phone,Europe,322,3,10/8/2024,966
8509,C289,Tablet,Asia,248,4,1/30/2023,992
8510,C321,Headphone,Africa,1426,3,1/8/2024,4278
8511,C1213,Laptop,Asia,1220,4,10/27/2024,4880
8512,C1005,Camera,America,1907,3,5/29/2023,5721
8513,C297,Headphone,Europe,1305,4,12/1/2024,5220
8514,C1768,Phone,Africa,1025,2,9/6/2023,2050
8515,C710,Headphone,America,1982,3,7/29/2023,5946
8516,C1937,Headphone,America,1946,3,6/23/2023,5838
8517,C84,Laptop,Africa,1376,3,9/3/2024,4128
8518,C22,Laptop,America,1925,1,4/1/2023,1925
8519,C1899,Phone,Africa,1779,1,4/18/2024,1779
8520,C614,Laptop,Asia,419,1,1/29/2023,419
8521,C509,Camera,America,167,3,12/18/2023,501
8522,C1780,Camera,America,165,1,5/10/2024,165
8523,C1023,Phone,Europe,1570,1,1/27/2023,1570
8524,C1970,Headphone,Europe,595,3,3/10/2024,1785
8525,C159,Phone,Africa,309,3,12/25/2023,927
8526,C1935,Tablet,Africa,761,2,3/12/2024,1522
8527,C877,Headphone,Asia,1234,1,7/26/2023,1234
8528,C607,Laptop,Africa,542,3,1/18/2024,1626
8529,C979,Headphone,Asia,1012,4,7/13/2023,4048
8530,C1762,Camera,America,1059,3,1/20/2023,3177
8531,C1204,Headphone,Africa,789,4,3/9/2023,3156
8532,C958,Headphone,Asia,455,2,9/14/2024,910
8533,C1874,Camera,Europe,129,1,12/29/2024,129
8534,C279,Phone,America,478,2,6/12/2024,956
8535,C815,Phone,America,1967,5,7/30/2023,9835
8536,C1580,Tablet,Asia,1029,3,11/21/2024,3087
8537,C1267,Laptop,Asia,305,5,10/9/2024,1525
8538,C1196,Phone,Europe,1665,1,6/11/2024,1665
8539,C1243,Laptop,Asia,1600,4,3/11/2023,6400
8540,C1936,Headphone,Europe,556,5,9/13/2024,2780
8541,C180,Headphone,Europe,589,4,10/15/2024,2356
8542,C1796,Laptop,Asia,1642,2,5/11/2023,3284
8543,C171,Camera,Europe,1008,4,11/28/2023,4032
8544,C944,Camera,Asia,849,2,1/22/2024,1698
8545,C857,Laptop,Europe,660,3,7/2/2024,1980
8546,C491,Phone,Africa,1776,4,12/12/2024,7104
8547,C1158,Headphone,Asia,1066,5,4/2/2023,5330
8548,C289,Tablet,Europe,1344,3,8/26/2023,4032
8549,C295,Headphone,America,1855,3,12/19/2023,5565
8550,C1291,Laptop,America,451,2,10/14/2023,902
8551,C877,Tablet,Africa,1567,3,4/5/2023,4701
8552,C785,Phone,Africa,894,1,1/19/2023,894
8553,C1098,Headphone,Europe,178,4,10/19/2024,712
8554,C744,Phone,Asia,1445,2,9/14/2024,2890
8555,C914,Camera,America,102,2,6/11/2024,204
8556,C1376,Phone,Africa,1680,3,12/5/2023,5040
8557,C1940,Headphone,Africa,1781,5,5/9/2023,8905
8558,C1793,Tablet,Europe,704,3,2/13/2023,2112
8559,C528,Tablet,America,1444,5,3/11/2023,7220
8560,C300,Laptop,Asia,1336,1,4/3/2024,1336
8561,C470,Phone,Africa,1782,3,1/11/2024,5346
8562,C1696,Tablet,Europe,103,5,11/5/2024,515
8563,C147,Tablet,America,836,4,8/9/2023,3344
8564,C1432,Headphone,Europe,1131,3,12/3/2024,3393
8565,C5,Camera,Africa,1548,2,5/30/2024,3096
8566,C639,Tablet,America,628,1,5/17/2024,628
8567,C1309,Tablet,America,1179,4,2/10/2024,4716
8568,C83,Camera,Africa,1211,3,8/13/2024,3633
8569,C1251,Tablet,America,526,5,5/3/2023,2630
8570,C1514,Phone,America,1843,3,2/12/2024,5529
8571,C1189,Camera,Europe,1936,3,1/10/2023,5808
8572,C783,Laptop,Asia,1458,5,7/4/2024,7290
8573,C9,Camera,Europe,1730,4,4/2/2023,6920
8574,C1127,Tablet,Asia,779,5,4/15/2024,3895
8575,C917,Tablet,America,1698,5,5/20/2024,8490
8576,C605,Headphone,Asia,125,5,7/16/2023,625
8577,C518,Headphone,Africa,272,2,9/9/2023,544
8578,C1153,Phone,Asia,1132,2,5/24/2023,2264
8579,C282,Headphone,Asia,793,5,11/27/2023,3965
8580,C1939,Laptop,America,1354,5,8/7/2023,6770
8581,C970,Camera,Africa,1187,2,6/1/2024,2374
8582,C911,Laptop,Asia,1000,3,11/7/2024,3000
8583,C555,Laptop,Africa,866,4,4/4/2023,3464
8584,C1038,Laptop,Africa,1873,2,4/22/2023,3746
8585,C943,Phone,Europe,951,3,2/13/2024,2853
8586,C1886,Tablet,Africa,1270,2,1/10/2023,2540
8587,C1459,Phone,Europe,258,4,7/3/2023,1032
8588,C973,Headphone,Asia,363,4,2/17/2023,1452
8589,C1707,Headphone,Africa,931,2,5/20/2023,1862
8590,C372,Camera,America,314,4,5/12/2024,1256
8591,C1703,Tablet,America,1000,3,10/23/2024,3000
8592,C681,Camera,Europe,1479,4,7/27/2023,5916
8593,C1951,Laptop,America,746,4,4/10/2023,2984
8594,C1142,Headphone,Africa,1109,5,6/9/2023,5545
8595,C1103,Headphone,America,938,3,3/20/2023,2814
8596,C35,Phone,Europe,1191,1,12/9/2023,1191
8597,C694,Camera,America,1267,4,12/6/2024,5068
8598,C1572,Camera,Asia,1596,5,2/12/2024,7980
8599,C142,Camera,Europe,756,2,6/19/2024,1512
8600,C1183,Headphone,Africa,1145,2,4/1/2024,2290
8601,C1612,Laptop,Europe,1785,3,12/24/2024,5355
8602,C1876,Camera,Europe,1928,3,10/1/2024,5784
8603,C373,Laptop,Europe,1157,3,11/13/2023,3471
8604,C1087,Camera,America,692,2,6/29/2024,1384
8605,C461,Laptop,Asia,612,1,5/2/2023,612
8606,C1632,Tablet,Europe,104,3,8/2/2024,312
8607,C1419,Tablet,Asia,1994,5,1/16/2023,9970
8608,C1918,Laptop,America,1375,1,6/7/2024,1375
8609,C1452,Headphone,America,382,2,5/2/2023,764
8610,C1770,Tablet,Asia,1052,3,8/23/2023,3156
8611,C381,Headphone,America,1617,4,8/1/2024,6468
8612,C652,Camera,Africa,362,2,10/18/2023,724
8613,C1420,Headphone,America,384,4,2/11/2023,1536
8614,C1108,Headphone,Asia,1998,3,10/20/2024,5994
8615,C1709,Tablet,America,1977,3,2/1/2023,5931
8616,C1032,Headphone,Asia,885,2,6/11/2023,1770
8617,C373,Headphone,Europe,1878,3,10/3/2023,5634
8618,C28,Tablet,America,694,4,2/16/2023,2776
8619,C463,Camera,Africa,734,3,2/20/2023,2202
8620,C1348,Phone,Asia,472,1,1/29/2024,472
8621,C198,Laptop,Africa,1006,3,4/30/2024,3018
8622,C1040,Tablet,Africa,1288,4,7/14/2024,5152
8623,C1654,Laptop,Europe,600,1,7/11/2024,600
8624,C243,Headphone,America,1496,5,12/12/2024,7480
8625,C592,Tablet,Europe,1462,4,4/25/2023,5848
8626,C1965,Camera,Europe,1599,4,5/29/2023,6396
8627,C1275,Laptop,America,1945,5,10/2/2024,9725
8628,C195,Headphone,Europe,1721,2,2/23/2023,3442
8629,C1809,Laptop,America,1100,4,11/23/2024,4400
8630,C65,Camera,Europe,1191,5,6/17/2024,5955
8631,C943,Tablet,Africa,1496,5,3/20/2023,7480
8632,C1575,Laptop,Europe,656,5,4/3/2024,3280
8633,C1512,Laptop,Africa,346,3,6/11/2024,1038
8634,C21,Headphone,Asia,1166,2,4/17/2023,2332
8635,C934,Laptop,Europe,527,1,11/9/2023,527
8636,C1425,Laptop,Africa,626,4,8/12/2024,2504
8637,C883,Tablet,Asia,1530,1,3/23/2024,1530
8638,C939,Headphone,Africa,1022,4,5/21/2023,4088
8639,C1338,Headphone,America,1098,5,8/30/2023,5490
8640,C849,Headphone,America,1377,2,11/1/2024,2754
8641,C1998,Phone,America,932,5,8/20/2023,4660
8642,C1074,Phone,Africa,688,4,6/26/2023,2752
8643,C1206,Phone,Europe,1156,3,1/25/2023,3468
8644,C636,Laptop,America,686,2,10/12/2023,1372
8645,C1114,Camera,Europe,1103,5,1/16/2024,5515
8646,C1887,Tablet,Asia,870,1,11/4/2023,870
8647,C1877,Phone,Asia,1159,1,7/21/2023,1159
8648,C1906,Tablet,Africa,271,5,12/10/2024,1355
8649,C1093,Headphone,Asia,1955,1,8/18/2024,1955
8650,C1158,Camera,Europe,1827,2,5/28/2023,3654
8651,C1267,Headphone,Asia,1426,1,8/19/2023,1426
8652,C445,Tablet,Africa,1181,5,5/16/2023,5905
8653,C1931,Phone,Africa,1988,5,10/23/2024,9940
8654,C1580,Laptop,Europe,1626,5,1/24/2024,8130
8655,C971,Camera,Africa,1583,1,4/7/2024,1583
8656,C1962,Headphone,Africa,172,3,1/31/2023,516
8657,C979,Phone,Europe,1942,5,10/17/2024,9710
8658,C83,Laptop,America,754,1,6/3/2024,754
8659,C270,Camera,Africa,543,4,8/30/2024,2172
8660,C1795,Headphone,America,1682,3,6/10/2024,5046
8661,C529,Headphone,America,1103,4,6/14/2024,4412
8662,C421,Phone,Asia,530,4,4/3/2024,2120
8663,C631,Laptop,Europe,799,4,6/13/2023,3196
8664,C1675,Laptop,Europe,1550,5,2/17/2023,7750
8665,C303,Camera,Africa,1029,5,4/20/2024,5145
8666,C113,Tablet,Europe,700,1,2/24/2024,700
8667,C1598,Phone,Asia,518,2,3/27/2024,1036
8668,C248,Laptop,America,950,1,11/28/2023,950
8669,C1729,Phone,Europe,232,2,5/4/2023,464
8670,C268,Laptop,America,1853,1,6/8/2024,1853
8671,C1774,Phone,America,1941,4,9/9/2024,7764
8672,C1679,Camera,Asia,1472,1,12/12/2024,1472
8673,C337,Laptop,Europe,1936,1,2/24/2024,1936
8674,C7,Laptop,Asia,958,4,9/3/2023,3832
8675,C28,Laptop,Europe,278,2,3/9/2023,556
8676,C1881,Phone,Africa,1320,5,9/10/2023,6600
8677,C1160,Phone,Asia,123,4,3/23/2023,492
8678,C810,Tablet,Europe,1502,3,12/25/2023,4506
8679,C1291,Camera,Asia,264,2,8/13/2024,528
8680,C562,Laptop,Asia,981,3,7/14/2024,2943
8681,C124,Phone,Africa,1459,4,10/8/2023,5836
8682,C1246,Phone,Africa,1498,5,12/17/2023,7490
8683,C1092,Tablet,Asia,1745,3,12/30/2024,5235
8684,C1378,Phone,Asia,546,3,2/9/2023,1638
8685,C537,Headphone,America,1524,1,5/22/2024,1524
8686,C1864,Tablet,Africa,574,3,2/13/2023,1722
8687,C600,Headphone,Asia,697,1,2/24/2024,697
8688,C1223,Phone,America,348,3,8/8/2023,1044
8689,C1057,Camera,America,1248,1,1/2/2023,1248
8690,C35,Tablet,America,797,1,2/4/2024,797
8691,C8,Tablet,America,580,4,2/8/2024,2320
8692,C67,Headphone,Europe,503,2,11/17/2024,1006
8693,C598,Phone,Europe,1075,3,10/8/2023,3225
8694,C31,Camera,Asia,359,5,8/24/2024,1795
8695,C1335,Tablet,Asia,1765,5,12/4/2024,8825
8696,C206,Tablet,America,1847,3,12/25/2024,5541
8697,C462,Tablet,America,939,5,11/21/2023,4695
8698,C231,Laptop,Asia,1989,2,3/31/2023,3978
8699,C564,Tablet,Asia,299,2,3/8/2024,598
8700,C820,Tablet,America,1331,2,2/1/2023,2662
8701,C4,Laptop,Asia,1930,1,8/17/2023,1930
8702,C64,Camera,Asia,1773,3,9/27/2024,5319
8703,C1953,Phone,America,149,2,8/6/2024,298
8704,C805,Phone,Europe,1832,4,3/15/2024,7328
8705,C270,Headphone,Africa,104,1,11/9/2024,104
8706,C632,Headphone,Africa,395,5,1/22/2024,1975
8707,C1089,Headphone,Africa,455,1,3/20/2023,455
8708,C1571,Camera,America,825,5,8/29/2024,4125
8709,C1885,Tablet,Africa,542,2,10/15/2023,1084
8710,C661,Headphone,Asia,1429,3,6/7/2023,4287
8711,C434,Phone,Asia,217,4,2/7/2023,868
8712,C1429,Headphone,Europe,797,5,4/2/2024,3985
8713,C1240,Phone,Asia,1293,3,11/19/2024,3879
8714,C956,Headphone,America,1775,2,4/28/2023,3550
8715,C146,Headphone,Asia,1784,4,1/1/2023,7136
8716,C1061,Headphone,Asia,417,1,10/25/2023,417
8717,C1800,Camera,America,659,4,11/13/2024,2636
8718,C797,Tablet,America,1999,4,6/18/2024,7996
8719,C871,Laptop,Africa,259,4,5/16/2024,1036
8720,C459,Tablet,Asia,1246,4,1/6/2023,4984
8721,C194,Phone,America,562,2,12/31/2024,1124
8722,C1829,Headphone,America,193,1,4/21/2024,193
8723,C1998,Laptop,Africa,1569,1,5/13/2024,1569
8724,C1678,Camera,Asia,1279,3,2/24/2023,3837
8725,C1612,Headphone,America,702,4,12/24/2023,2808
8726,C1028,Camera,Africa,1862,5,7/23/2024,9310
8727,C264,Tablet,Europe,931,2,10/16/2023,1862
8728,C1693,Phone,Europe,907,2,8/22/2024,1814
8729,C1584,Laptop,Africa,548,5,6/5/2024,2740
8730,C935,Tablet,America,1918,4,7/17/2024,7672
8731,C316,Tablet,Africa,1691,2,11/2/2024,3382
8732,C979,Phone,Africa,1893,1,9/22/2023,1893
8733,C218,Laptop,Africa,1573,2,3/16/2024,3146
8734,C780,Tablet,Asia,188,4,10/20/2024,752
8735,C912,Headphone,Europe,1537,4,10/3/2024,6148
8736,C390,Tablet,America,1525,3,12/29/2023,4575
8737,C1397,Phone,Asia,1083,1,5/17/2024,1083
8738,C353,Laptop,America,758,1,11/2/2024,758
8739,C1413,Phone,Asia,137,4,2/12/2024,548
8740,C152,Camera,Asia,146,2,2/2/2023,292
8741,C586,Phone,Asia,1280,3,6/25/2024,3840
8742,C88,Camera,Africa,1452,3,2/19/2023,4356
8743,C739,Tablet,Africa,1166,1,10/31/2023,1166
8744,C255,Tablet,America,1880,5,5/20/2024,9400
8745,C1555,Camera,Europe,832,4,11/19/2023,3328
8746,C741,Laptop,Asia,1996,3,8/27/2023,5988
8747,C1133,Headphone,Europe,1076,3,3/27/2023,3228
8748,C967,Tablet,America,1868,1,1/8/2023,1868
8749,C28,Camera,Europe,1099,3,8/28/2023,3297
